0.000821796  0.00133055  0.00181736  0.00209407  0.00203555  0.00166921  0.00115474 0.000673898           0           0           0           0           0 7.48531e-07 1.32832e-07 1.98856e-08 2.51138e-09 2.67564e-10 2.40483e-11 1.82339e-12 1.16632e-13
 0.00133055  0.00241291  0.00369139  0.00476409  0.00518692  0.00476409  0.00369139  0.00241291           0           0           0           0           0  5.2917e-06 1.05179e-06 1.76361e-07  2.4947e-08 2.97696e-09 2.99687e-10 2.54509e-11 1.82339e-12
 0.00181736  0.00369139  0.00632527  0.00914341   0.0111501   0.0114706  0.00995493  0.00728834           0           0           0           0           0 3.15589e-05 7.02579e-06  1.3195e-06 2.09056e-07  2.7942e-08  3.1506e-09 2.99687e-10 2.40483e-11
 0.00209407  0.00476409  0.00914341   0.0148039   0.0202202   0.0232989   0.0226478   0.0185719           0           0           0           0           0 0.000158777 3.95914e-05 8.32826e-06 1.47791e-06  2.2125e-07  2.7942e-08 2.97696e-09 2.67564e-10
 0.00203555  0.00518692   0.0111501   0.0202202    0.030934   0.0399232   0.0434665   0.0399232           0           0           0           0           0 0.000673898 0.000188212 4.43446e-05 8.81403e-06 1.47791e-06 2.09056e-07  2.4947e-08 2.51138e-09
 0.00166921  0.00476409   0.0114706   0.0232989   0.0399232   0.0577104   0.0703758   0.0723992           0           0           0           0           0  0.00241291 0.000754804  0.00019919 4.43446e-05 8.32826e-06  1.3195e-06 1.76361e-07 1.98856e-08
 0.00115474  0.00369139  0.00995493   0.0226478   0.0434665   0.0703758   0.0961242     0.11076           0           0           0           0           0  0.00728834  0.00255365 0.000754804 0.000188212 3.95914e-05 7.02579e-06 1.05179e-06 1.32832e-07
0.000673898  0.00241291  0.00728834   0.0185719   0.0399232   0.0723992     0.11076    0.142946           0           0           0           0           0   0.0185719  0.00728834  0.00241291 0.000673898 0.000158777 3.15589e-05  5.2917e-06 7.48531e-07
          0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
          0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
          0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
          0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
          0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
7.48531e-07  5.2917e-06 3.15589e-05 0.000158777 0.000673898  0.00241291  0.00728834   0.0185719           0           0           0           0           0    0.142946     0.11076   0.0723992   0.0399232   0.0185719  0.00728834  0.00241291 0.000673898
1.32832e-07 1.05179e-06 7.02579e-06 3.95914e-05 0.000188212 0.000754804  0.00255365  0.00728834           0           0           0           0           0     0.11076   0.0961242   0.0703758   0.0434665   0.0226478  0.00995493  0.00369139  0.00115474
1.98856e-08 1.76361e-07  1.3195e-06 8.32826e-06 4.43446e-05  0.00019919 0.000754804  0.00241291           0           0           0           0           0   0.0723992   0.0703758   0.0577104   0.0399232   0.0232989   0.0114706  0.00476409  0.00166921
2.51138e-09  2.4947e-08 2.09056e-07 1.47791e-06 8.81403e-06 4.43446e-05 0.000188212 0.000673898           0           0           0           0           0   0.0399232   0.0434665   0.0399232    0.030934   0.0202202   0.0111501  0.00518692  0.00203555
2.67564e-10 2.97696e-09  2.7942e-08  2.2125e-07 1.47791e-06 8.32826e-06 3.95914e-05 0.000158777           0           0           0           0           0   0.0185719   0.0226478   0.0232989   0.0202202   0.0148039  0.00914341  0.00476409  0.00209407
2.40483e-11 2.99687e-10  3.1506e-09  2.7942e-08 2.09056e-07  1.3195e-06 7.02579e-06 3.15589e-05           0           0           0           0           0  0.00728834  0.00995493   0.0114706   0.0111501  0.00914341  0.00632527  0.00369139  0.00181736
1.82339e-12 2.54509e-11 2.99687e-10 2.97696e-09  2.4947e-08 1.76361e-07 1.05179e-06  5.2917e-06           0           0           0           0           0  0.00241291  0.00369139  0.00476409  0.00518692  0.00476409  0.00369139  0.00241291  0.00133055
1.16632e-13 1.82339e-12 2.40483e-11 2.67564e-10 2.51138e-09 1.98856e-08 1.32832e-07 7.48531e-07           0           0           0           0           0 0.000673898  0.00115474  0.00166921  0.00203555  0.00209407  0.00181736  0.00133055 0.000821796
