   0.238095    0.224973    0.189789    0.142946   0.0961242   0.0577104    0.030934   0.0148039  0.00632527  0.00241291 0.000821796 0.000249889 6.78406e-05 1.64434e-05 3.55841e-06 6.87512e-07 1.18594e-07 1.82645e-08 2.51138e-09 3.08303e-10 3.37912e-11
   0.224973    0.238095    0.224973    0.189789    0.142946   0.0961242   0.0577104    0.030934   0.0148039  0.00632527  0.00241291 0.000821796 0.000249889 6.78406e-05 1.64434e-05 3.55841e-06 6.87512e-07 1.18594e-07 1.82645e-08 2.51138e-09 3.08303e-10
   0.189789    0.224973    0.238095    0.224973    0.189789    0.142946   0.0961242   0.0577104    0.030934   0.0148039  0.00632527  0.00241291 0.000821796 0.000249889 6.78406e-05 1.64434e-05 3.55841e-06 6.87512e-07 1.18594e-07 1.82645e-08 2.51138e-09
   0.142946    0.189789    0.224973    0.238095    0.224973    0.189789    0.142946   0.0961242   0.0577104    0.030934   0.0148039  0.00632527  0.00241291 0.000821796 0.000249889 6.78406e-05 1.64434e-05 3.55841e-06 6.87512e-07 1.18594e-07 1.82645e-08
  0.0961242    0.142946    0.189789    0.224973    0.238095    0.224973    0.189789    0.142946   0.0961242   0.0577104    0.030934   0.0148039  0.00632527  0.00241291 0.000821796 0.000249889 6.78406e-05 1.64434e-05 3.55841e-06 6.87512e-07 1.18594e-07
  0.0577104   0.0961242    0.142946    0.189789    0.224973    0.238095    0.224973    0.189789    0.142946   0.0961242   0.0577104    0.030934   0.0148039  0.00632527  0.00241291 0.000821796 0.000249889 6.78406e-05 1.64434e-05 3.55841e-06 6.87512e-07
   0.030934   0.0577104   0.0961242    0.142946    0.189789    0.224973    0.238095    0.224973    0.189789    0.142946   0.0961242   0.0577104    0.030934   0.0148039  0.00632527  0.00241291 0.000821796 0.000249889 6.78406e-05 1.64434e-05 3.55841e-06
  0.0148039    0.030934   0.0577104   0.0961242    0.142946    0.189789    0.224973    0.238095    0.224973    0.189789    0.142946   0.0961242   0.0577104    0.030934   0.0148039  0.00632527  0.00241291 0.000821796 0.000249889 6.78406e-05 1.64434e-05
 0.00632527   0.0148039    0.030934   0.0577104   0.0961242    0.142946    0.189789    0.224973    0.238095    0.224973    0.189789    0.142946   0.0961242   0.0577104    0.030934   0.0148039  0.00632527  0.00241291 0.000821796 0.000249889 6.78406e-05
 0.00241291  0.00632527   0.0148039    0.030934   0.0577104   0.0961242    0.142946    0.189789    0.224973    0.238095    0.224973    0.189789    0.142946   0.0961242   0.0577104    0.030934   0.0148039  0.00632527  0.00241291 0.000821796 0.000249889
0.000821796  0.00241291  0.00632527   0.0148039    0.030934   0.0577104   0.0961242    0.142946    0.189789    0.224973    0.238095    0.224973    0.189789    0.142946   0.0961242   0.0577104    0.030934   0.0148039  0.00632527  0.00241291 0.000821796
0.000249889 0.000821796  0.00241291  0.00632527   0.0148039    0.030934   0.0577104   0.0961242    0.142946    0.189789    0.224973    0.238095    0.224973    0.189789    0.142946   0.0961242   0.0577104    0.030934   0.0148039  0.00632527  0.00241291
6.78406e-05 0.000249889 0.000821796  0.00241291  0.00632527   0.0148039    0.030934   0.0577104   0.0961242    0.142946    0.189789    0.224973    0.238095    0.224973    0.189789    0.142946   0.0961242   0.0577104    0.030934   0.0148039  0.00632527
1.64434e-05 6.78406e-05 0.000249889 0.000821796  0.00241291  0.00632527   0.0148039    0.030934   0.0577104   0.0961242    0.142946    0.189789    0.224973    0.238095    0.224973    0.189789    0.142946   0.0961242   0.0577104    0.030934   0.0148039
3.55841e-06 1.64434e-05 6.78406e-05 0.000249889 0.000821796  0.00241291  0.00632527   0.0148039    0.030934   0.0577104   0.0961242    0.142946    0.189789    0.224973    0.238095    0.224973    0.189789    0.142946   0.0961242   0.0577104    0.030934
6.87512e-07 3.55841e-06 1.64434e-05 6.78406e-05 0.000249889 0.000821796  0.00241291  0.00632527   0.0148039    0.030934   0.0577104   0.0961242    0.142946    0.189789    0.224973    0.238095    0.224973    0.189789    0.142946   0.0961242   0.0577104
1.18594e-07 6.87512e-07 3.55841e-06 1.64434e-05 6.78406e-05 0.000249889 0.000821796  0.00241291  0.00632527   0.0148039    0.030934   0.0577104   0.0961242    0.142946    0.189789    0.224973    0.238095    0.224973    0.189789    0.142946   0.0961242
1.82645e-08 1.18594e-07 6.87512e-07 3.55841e-06 1.64434e-05 6.78406e-05 0.000249889 0.000821796  0.00241291  0.00632527   0.0148039    0.030934   0.0577104   0.0961242    0.142946    0.189789    0.224973    0.238095    0.224973    0.189789    0.142946
2.51138e-09 1.82645e-08 1.18594e-07 6.87512e-07 3.55841e-06 1.64434e-05 6.78406e-05 0.000249889 0.000821796  0.00241291  0.00632527   0.0148039    0.030934   0.0577104   0.0961242    0.142946    0.189789    0.224973    0.238095    0.224973    0.189789
3.08303e-10 2.51138e-09 1.82645e-08 1.18594e-07 6.87512e-07 3.55841e-06 1.64434e-05 6.78406e-05 0.000249889 0.000821796  0.00241291  0.00632527   0.0148039    0.030934   0.0577104   0.0961242    0.142946    0.189789    0.224973    0.238095    0.224973
3.37912e-11 3.08303e-10 2.51138e-09 1.82645e-08 1.18594e-07 6.87512e-07 3.55841e-06 1.64434e-05 6.78406e-05 0.000249889 0.000821796  0.00241291  0.00632527   0.0148039    0.030934   0.0577104   0.0961242    0.142946    0.189789    0.224973    0.238095
