  -0.0907222    -0.176291     0.251714    -0.312398     0.354526    -0.375574    -0.374876     0.353989    -0.316653     0.268252     0.214896    -0.162388     0.115336    0.0766223   -0.0473018   -0.0268935   -0.0139052   0.00641663   -0.0025634  0.000837667 -0.000194424
    -0.11949    -0.219555     0.283275    -0.298694     0.261076     -0.17455    -0.052431   -0.0845828     0.212571    -0.310008     -0.36302     0.368367    -0.333162    -0.271598     0.200125     0.132879    0.0788207   -0.0411056    0.0183188  -0.00660132   0.00167194
   -0.149255    -0.255245     0.286158    -0.230725     0.102724    0.0610058     0.209956    -0.295451     0.287641    -0.187024   -0.0246233    -0.150028     0.287895     0.357782    -0.354596    -0.296149    -0.211762     0.129205   -0.0658619    0.0266615  -0.00747188
   -0.178253    -0.278067     0.254244    -0.115202   -0.0783509     0.237851     0.286511    -0.197409    0.0101923      0.18565     0.294994    -0.265315     0.111526   -0.0960929     0.271744     0.356837     0.341812    -0.259028     0.156788   -0.0731013    0.0230658
   -0.205085    -0.284413      0.18821    0.0255187    -0.223677     0.279094     0.152879    0.0754175    -0.255465     0.265573     0.096813     0.139635    -0.288812    -0.256251    0.0648815    -0.171565    -0.330841     0.355961    -0.272689     0.151797   -0.0551456
   -0.228788    -0.272705    0.0955491     0.159122    -0.281906     0.169248   -0.0862873     0.268298    -0.219215   -0.0207538    -0.244603     0.257952   -0.0483266     0.207028     -0.29718    -0.152102     0.115604    -0.321461     0.357679    -0.251755     0.108508
    -0.24876    -0.243244   -0.0110581     0.252728    -0.231478   -0.0311541     -0.25956       0.2113    0.0631333    -0.269656    -0.185134    -0.100631     0.281306     0.163588     0.130355     0.299399     0.175718     0.124261    -0.344314     0.341555    -0.182285
   -0.264623    -0.197859    -0.116253     0.282555    -0.091598    -0.213724    -0.244129   -0.0386781     0.269953    -0.150531     0.164882    -0.266811    0.0218585    -0.255467     0.209254    -0.106062      -0.3026     0.140968     0.202323    -0.378957     0.267663
   -0.276127    -0.139538    -0.204696     0.240797    0.0838008    -0.279348   -0.0521976    -0.251582     0.171049     0.169636     0.250468     0.052212     -0.27726   -0.0802574    -0.244023    -0.206325     0.146006    -0.301857    0.0260629     0.331038     -0.34885
   -0.283101   -0.0721166     -0.26349     0.137916     0.226658    -0.192248     0.177194    -0.232739    -0.119999      0.25958   -0.0583474     0.273784  -0.00642292     0.275918     -0.07452     0.265621     0.148311      0.24084    -0.237093    -0.193968     0.407489
   -0.285437 -7.44566e-16    -0.284085  4.17431e-17     0.281384  4.20486e-16     0.277989  5.47715e-17    -0.275199 -6.92686e-15    -0.274247   8.9589e-15     0.276065 -1.29723e-12     0.281863  8.44799e-11    -0.294406  1.46722e-09     0.322692 -1.80337e-08    -0.428902
   -0.283101    0.0721166     -0.26349    -0.137916     0.226658     0.192248     0.177194     0.232739    -0.119999     -0.25958   -0.0583474    -0.273784  -0.00642292    -0.275918     -0.07452    -0.265621     0.148311     -0.24084    -0.237093     0.193968      0.40749
   -0.276127     0.139538    -0.204696    -0.240797    0.0838008     0.279348   -0.0521976     0.251582     0.171049    -0.169636     0.250468    -0.052212     -0.27726    0.0802574    -0.244023     0.206325     0.146006     0.301857    0.0260628    -0.331038    -0.348851
   -0.264623     0.197859    -0.116253    -0.282555    -0.091598     0.213724    -0.244129    0.0386781     0.269953     0.150531     0.164882     0.266811    0.0218585     0.255467     0.209254     0.106062      -0.3026    -0.140968     0.202323     0.378957     0.267664
    -0.24876     0.243244   -0.0110581    -0.252728    -0.231478    0.0311541     -0.25956      -0.2113    0.0631333     0.269656    -0.185134     0.100631     0.281306    -0.163588     0.130355    -0.299399     0.175718    -0.124261    -0.344314    -0.341556    -0.182286
   -0.228788     0.272705    0.0955491    -0.159122    -0.281906    -0.169248   -0.0862873    -0.268298    -0.219215    0.0207538    -0.244603    -0.257952   -0.0483266    -0.207028     -0.29718     0.152102     0.115604     0.321461     0.357679     0.251755     0.108509
   -0.205085     0.284413      0.18821   -0.0255187    -0.223677    -0.279094     0.152879   -0.0754175    -0.255465    -0.265573     0.096813    -0.139635    -0.288812     0.256251    0.0648815     0.171565    -0.330841    -0.355961    -0.272689    -0.151797   -0.0551461
   -0.178253     0.278067     0.254244     0.115202   -0.0783509    -0.237851     0.286511     0.197409    0.0101923     -0.18565     0.294994     0.265315     0.111526    0.0960929     0.271744    -0.356837     0.341812     0.259028     0.156788    0.0731014     0.023066
   -0.149255     0.255245     0.286158     0.230725     0.102724   -0.0610058     0.209956     0.295451     0.287641     0.187024   -0.0246233     0.150028     0.287895    -0.357782    -0.354596     0.296149    -0.211762    -0.129205   -0.0658619   -0.0266616  -0.00747198
    -0.11949     0.219555     0.283275     0.298694     0.261076      0.17455    -0.052431    0.0845828     0.212571     0.310008     -0.36302    -0.368367    -0.333162     0.271598     0.200125    -0.132879    0.0788207    0.0411056    0.0183188   0.00660133   0.00167196
  -0.0907222     0.176291     0.251714     0.312398     0.354526     0.375574    -0.374876    -0.353989    -0.316653    -0.268252     0.214896     0.162388     0.115336   -0.0766223   -0.0473018    0.0268935   -0.0139052  -0.00641663   -0.0025634 -0.000837668 -0.000194427
