-2.380952,0.076622
-2.142857,-0.271598
-1.904762,0.357782
-1.666667,-0.096093
-1.428571,-0.256251
-1.190476,0.207028
-0.952381,0.163588
-0.714286,-0.255467
-0.476190,-0.080257
-0.238095,0.275918
0.000000,-0.000000
0.238095,-0.275918
0.476190,0.080257
0.714286,0.255467
0.952381,-0.163588
1.190476,-0.207028
1.428571,0.256251
1.666667,0.096093
1.904762,-0.357782
2.142857,0.271598
2.380952,-0.076622
